Employee ID,StartDate,education,Job Role,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Program Name,Training Type,Training Outcome,Training Months,Training Cost,Age
2937,8/1/2020,Masters,Production Technician I,Active,Contract,Zone A,Temporary,Production       ,Yard (Material Handling),Massachusetts,Male,Black,Married,Needs Improvement,2,1,4,4,Leadership Development,Internal,Completed,3,$198 ,68
2938,1/8/2023,Bachelors,Production Technician I,Active,Full-Time,Zone C,Full-Time,Production       ,Aerial,Massachusetts,Male,White,Married,Needs Improvement,1,2,5,1,Communication Skills,Internal,Passed,2,$478 ,51
2939,7/26/2022,Doctorate,Production Technician I,Active,Contract,Zone B,Full-Time,Production       ,General - Eng,Massachusetts,Female,Hispanic,Single,Needs Improvement,2,4,3,3,Project Management,External,Completed,3,$286 ,42
2940,8/31/2020,Masters,Production Technician I,Active,Contract,Zone A,Part-Time,Production       ,Yard (Material Handling),Massachusetts,Female,Black,Single,Needs Improvement,5,5,1,3,Communication Skills,External,Passed,2,$490 ,48
2941,11/5/2022,Post Graduate,Production Technician I,Active,Part-Time,Zone B,Full-Time,Production       ,Engineers,Massachusetts,Male,Hispanic,Divorced,Needs Improvement,2,5,2,5,Customer Service,Internal,Completed,3,$829 ,28
2942,5/30/2019,Doctorate,Production Technician I,Active,Full-Time,Zone C,Part-Time,Production       ,General - Sga,Massachusetts,Female,Black,Widowed,Needs Improvement,2,3,3,4,Technical Skills,External,Incomplete,2,$858 ,70
2943,12/9/2019,Masters,Production Technician I,Active,Full-Time,Zone B,Part-Time,Production       ,General - Sga,Massachusetts,Female,Other,Single,Needs Improvement,2,4,1,5,Communication Skills,External,Completed,3,$494 ,56
2944,5/10/2019,Post Graduate,Production Technician I,Active,Part-Time,Zone C,Part-Time,Production       ,General - Eng,Massachusetts,Female,Other,Widowed,Needs Improvement,1,2,4,1,Communication Skills,Internal,Passed,4,$503 ,67
2945,9/3/2019,Bachelors,Production Technician I,Terminated,Full-Time,Zone B,Temporary,Production       ,Aerial,Massachusetts,Male,White,Widowed,Needs Improvement,4,4,2,1,Communication Skills,External,Failed,5,$827 ,43
2946,9/13/2018,Post Graduate,Production Technician II,Active,Contract,Zone A,Full-Time,Production       ,Splicing,Massachusetts,Male,Black,Divorced,Needs Improvement,2,4,5,3,Leadership Development,Internal,Failed,4,$656 ,34
2947,6/10/2021,Doctorate,Production Technician II,Active,Part-Time,Zone C,Temporary,Production       ,Wireline Construction,Massachusetts,Male,Asian,Divorced,Fully Meets,1,3,4,2,Project Management,External,Incomplete,1,$544 ,63
2950,9/14/2018,Masters,Production Technician II,Terminated,Part-Time,Zone C,Temporary,Production       ,People Services,Massachusetts,Female,White,Married,Needs Improvement,4,3,3,5,Technical Skills,Internal,Completed,2,$332 ,75
2951,5/26/2019,Diplomas,Production Technician II,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,Massachusetts,Female,Black,Widowed,Fully Meets,2,3,1,3,Leadership Development,External,Passed,3,$974 ,76
2952,7/5/2019,Masters,Production Technician II,Active,Contract,Zone C,Full-Time,Production       ,General - Eng,Massachusetts,Female,Black,Widowed,Fully Meets,4,5,3,2,Communication Skills,Internal,Completed,3,$149 ,67
2953,11/5/2019,Diplomas,Production Technician I,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,Massachusetts,Male,Other,Widowed,Fully Meets,5,2,3,4,Leadership Development,External,Incomplete,4,$925 ,62
2954,7/22/2019,Post Graduate,Production Technician I,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,Massachusetts,Female,Black,Widowed,Fully Meets,2,5,2,1,Project Management,External,Passed,2,$833 ,64
2955,9/21/2020,Bachelors,Production Technician I,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,Massachusetts,Male,Other,Married,Fully Meets,1,5,2,3,Project Management,External,Failed,5,$191 ,61
2956,11/11/2019,Bachelors,Production Technician I,Active,Part-Time,Zone C,Full-Time,Production       ,Engineers,Massachusetts,Male,Hispanic,Widowed,Fully Meets,2,5,4,1,Customer Service,External,Passed,3,$474 ,20
2957,2/8/2021,Post Graduate,Production Technician I,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,Massachusetts,Male,Hispanic,Single,Fully Meets,1,1,3,4,Project Management,External,Failed,1,$550 ,61
2958,6/1/2020,Diplomas,Production Technician I,Active,Contract,Zone C,Full-Time,Production       ,People Services,Massachusetts,Male,Black,Divorced,Fully Meets,4,1,2,4,Technical Skills,External,Incomplete,1,$681 ,75
2959,10/26/2022,Post Graduate,Production Technician I,Terminated,Part-Time,Zone A,Temporary,Production       ,Aerial,Massachusetts,Male,Hispanic,Widowed,Fully Meets,2,1,5,2,Customer Service,Internal,Incomplete,5,$658 ,80
2960,2/12/2019,Post Graduate,Production Technician I,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,Massachusetts,Female,White,Divorced,Fully Meets,2,2,4,3,Project Management,Internal,Incomplete,4,$450 ,43
2961,10/19/2022,Bachelors,Production Technician I,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,Massachusetts,Female,Asian,Divorced,Fully Meets,2,2,2,4,Leadership Development,External,Passed,5,$587 ,45
2962,12/12/2019,Diplomas,Production Technician I,Active,Full-Time,Zone A,Full-Time,Production       ,Engineers,Massachusetts,Female,Hispanic,Single,Fully Meets,1,1,2,3,Customer Service,Internal,Failed,2,$199 ,37
2963,11/29/2021,Doctorate,Production Technician I,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,Massachusetts,Male,Other,Married,Fully Meets,2,1,3,2,Customer Service,External,Completed,5,$629 ,46
2964,5/15/2021,Post Graduate,Production Technician I,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,Massachusetts,Female,Other,Divorced,Fully Meets,2,4,1,3,Communication Skills,Internal,Incomplete,2,$614 ,63
2965,1/27/2023,Diplomas,Production Technician I,Active,Contract,Zone B,Temporary,Production       ,Field Operations,Massachusetts,Female,Hispanic,Divorced,Fully Meets,1,4,4,5,Project Management,External,Completed,3,$426 ,66
2966,7/3/2020,Bachelors,Production Technician I,Active,Full-Time,Zone A,Temporary,Production       ,Aerial,Massachusetts,Male,White,Divorced,Fully Meets,4,5,2,5,Project Management,Internal,Passed,5,$198 ,59
2967,12/26/2022,Doctorate,Production Technician I,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Massachusetts,Female,Other,Married,Fully Meets,4,2,3,1,Customer Service,External,Incomplete,3,$146 ,39
2968,12/23/2018,Diplomas,Production Technician I,Active,Part-Time,Zone B,Temporary,Production       ,General - Con,Massachusetts,Female,Black,Single,Fully Meets,4,1,5,4,Customer Service,Internal,Failed,3,$765 ,37
2969,9/28/2020,Bachelors,Production Technician II,Terminated,Contract,Zone A,Part-Time,Production       ,General - Con,Massachusetts,Female,Hispanic,Married,Fully Meets,2,4,5,5,Customer Service,Internal,Passed,3,$405 ,33
2970,9/16/2020,Doctorate,Production Technician I,Active,Full-Time,Zone B,Temporary,Production       ,General - Con,Massachusetts,Female,Hispanic,Widowed,Fully Meets,5,5,5,5,Leadership Development,External,Failed,4,$689 ,38
2971,2/9/2020,Bachelors,Production Technician II,Active,Contract,Zone C,Temporary,Production       ,Aerial,Massachusetts,Female,White,Divorced,Fully Meets,1,3,5,4,Project Management,Internal,Incomplete,2,$141 ,24
2972,2/13/2023,Masters,Production Technician I,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,Massachusetts,Female,Other,Widowed,Fully Meets,1,3,4,3,Leadership Development,Internal,Passed,1,$789 ,75
2973,12/1/2019,Bachelors,Production Technician I,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,Massachusetts,Female,Other,Married,Fully Meets,5,1,3,3,Technical Skills,Internal,Failed,5,$459 ,68
2974,11/4/2022,Diplomas,Production Technician I,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Massachusetts,Female,Black,Single,Fully Meets,5,4,5,4,Project Management,Internal,Passed,5,$141 ,77
2975,4/14/2021,Diplomas,Production Technician I,Active,Full-Time,Zone A,Temporary,Production       ,Billable Consultants,Massachusetts,Male,Asian,Married,Fully Meets,4,2,3,4,Leadership Development,External,Completed,5,$552 ,73
2977,8/28/2020,Doctorate,Production Technician II,Active,Part-Time,Zone A,Temporary,Production       ,Yard (Material Handling),Massachusetts,Male,Black,Divorced,Fully Meets,2,2,4,3,Project Management,Internal,Passed,4,$640 ,33
2978,8/16/2022,Doctorate,Production Technician I,Active,Full-Time,Zone C,Part-Time,Production       ,Yard (Material Handling),Massachusetts,Male,Hispanic,Divorced,Fully Meets,4,5,2,4,Communication Skills,Internal,Failed,1,$471 ,41
2979,2/26/2022,Masters,Production Technician I,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,Massachusetts,Female,Other,Widowed,Fully Meets,2,4,5,4,Leadership Development,External,Failed,4,$258 ,21
2980,12/30/2019,Diplomas,Production Technician I,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,Massachusetts,Female,Hispanic,Divorced,Fully Meets,2,1,3,5,Customer Service,External,Passed,4,$970 ,62
2981,7/23/2022,Bachelors,Production Technician I,Active,Part-Time,Zone B,Full-Time,Production       ,Aerial,Massachusetts,Female,Black,Single,Fully Meets,1,5,3,2,Communication Skills,External,Completed,2,$198 ,43
2982,10/14/2018,Post Graduate,Production Technician II,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,Massachusetts,Female,Other,Married,Fully Meets,2,5,4,3,Project Management,External,Failed,2,$167 ,66
2983,2/20/2021,Masters,Production Technician II,Active,Full-Time,Zone C,Temporary,Production       ,Splicing,Massachusetts,Male,Hispanic,Widowed,Fully Meets,2,4,5,4,Project Management,External,Passed,4,$268 ,59
2984,3/28/2020,Bachelors,Production Technician II,Active,Contract,Zone B,Temporary,Production       ,Engineers,Massachusetts,Female,Black,Divorced,Fully Meets,5,4,1,1,Project Management,Internal,Incomplete,1,$671 ,45
2985,2/5/2019,Diplomas,Production Technician I,Active,Contract,Zone A,Part-Time,Production       ,General - Sga,Massachusetts,Male,Hispanic,Married,Fully Meets,1,3,5,2,Customer Service,Internal,Failed,4,$813 ,49
2986,4/19/2023,Masters,Production Technician I,Active,Full-Time,Zone B,Temporary,Production       ,General - Eng,Massachusetts,Female,Asian,Single,Fully Meets,1,4,5,3,Communication Skills,Internal,Completed,1,$502 ,52
2987,9/24/2020,Masters,Production Technician I,Active,Contract,Zone B,Full-Time,Production       ,Shop (Fleet),Massachusetts,Male,Other,Single,Fully Meets,4,4,3,3,Leadership Development,External,Failed,4,$133 ,54
2988,11/14/2020,Masters,Production Technician I,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,Massachusetts,Male,Hispanic,Married,Fully Meets,1,4,4,4,Customer Service,Internal,Failed,4,$313 ,48
2989,9/16/2021,Doctorate,Production Technician I,Active,Contract,Zone B,Temporary,Production       ,Engineers,Massachusetts,Female,Hispanic,Widowed,Fully Meets,4,2,3,3,Communication Skills,External,Failed,3,$273 ,79
2990,4/21/2019,Bachelors,Production Technician I,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,Massachusetts,Female,White,Single,Fully Meets,2,2,2,3,Project Management,External,Passed,3,$494 ,20
2991,3/13/2020,Bachelors,Production Technician I,Active,Contract,Zone A,Full-Time,Production       ,General - Con,Massachusetts,Female,White,Single,Exceeds,2,5,5,3,Project Management,Internal,Completed,3,$723 ,21
2992,4/16/2022,Bachelors,Production Technician I,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Massachusetts,Female,Asian,Married,Fully Meets,4,1,4,2,Leadership Development,Internal,Passed,1,$125 ,49
2993,3/18/2019,Bachelors,Production Technician I,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,Massachusetts,Male,White,Widowed,Fully Meets,4,5,5,1,Communication Skills,Internal,Incomplete,3,$559 ,73
2994,2/18/2022,Diplomas,Production Technician I,Active,Part-Time,Zone B,Temporary,Production       ,Engineers,Massachusetts,Male,Other,Married,Fully Meets,4,5,5,3,Project Management,External,Incomplete,1,$936 ,69
2995,9/3/2018,Post Graduate,Production Technician I,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,Massachusetts,Male,Other,Single,Needs Improvement,4,1,5,2,Technical Skills,Internal,Passed,1,$440 ,64
2996,6/15/2022,Masters,Production Technician I,Active,Contract,Zone B,Temporary,Production       ,General - Con,Massachusetts,Female,Other,Widowed,Fully Meets,4,3,2,2,Technical Skills,Internal,Passed,2,$727 ,33
2997,2/14/2022,Masters,Production Technician I,Active,Contract,Zone B,Part-Time,Production       ,General - Con,Massachusetts,Female,Other,Married,Fully Meets,2,1,2,5,Communication Skills,External,Completed,4,$433 ,37
2998,7/9/2023,Masters,Production Technician I,Active,Contract,Zone C,Part-Time,Production       ,General - Con,Massachusetts,Male,White,Widowed,Needs Improvement,1,4,3,3,Customer Service,External,Failed,1,$764 ,55
2999,10/28/2018,Bachelors,Production Technician I,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,Massachusetts,Male,Asian,Divorced,Fully Meets,2,2,1,4,Customer Service,Internal,Passed,5,$800 ,48
3000,7/9/2022,Masters,Production Technician I,Active,Contract,Zone B,Full-Time,Production       ,Isp,Massachusetts,Male,Other,Single,Fully Meets,1,2,2,5,Technical Skills,External,Incomplete,2,$173 ,49
3001,9/27/2018,Diplomas,Production Technician I,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,Massachusetts,Male,Asian,Widowed,Fully Meets,5,5,4,3,Communication Skills,Internal,Passed,5,$347 ,76
3002,10/27/2020,Bachelors,Production Technician II,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,Massachusetts,Female,White,Widowed,Fully Meets,2,3,3,3,Leadership Development,Internal,Passed,4,$248 ,29
3003,10/1/2021,Masters,Production Technician II,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Massachusetts,Female,Other,Single,Fully Meets,5,4,3,5,Technical Skills,Internal,Passed,4,$145 ,31
3004,8/29/2019,Bachelors,Production Technician II,Active,Full-Time,Zone B,Full-Time,Production       ,General - Con,Massachusetts,Female,Asian,Divorced,Fully Meets,5,4,3,4,Technical Skills,Internal,Incomplete,1,$184 ,23
3005,12/29/2020,Post Graduate,Production Technician II,Active,Contract,Zone C,Part-Time,Production       ,General - Con,Massachusetts,Female,Hispanic,Widowed,Fully Meets,2,4,5,1,Communication Skills,Internal,Passed,5,$997 ,77
3006,10/4/2022,Bachelors,Production Technician II,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,Massachusetts,Female,Asian,Single,Fully Meets,1,3,5,2,Communication Skills,External,Passed,3,$415 ,54
3007,3/21/2019,Diplomas,Production Technician II,Active,Part-Time,Zone A,Full-Time,Production       ,General - Con,Massachusetts,Female,Black,Married,Fully Meets,2,2,5,3,Customer Service,External,Incomplete,5,$147 ,70
3008,4/3/2020,Post Graduate,Production Technician II,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,Massachusetts,Female,Black,Widowed,Fully Meets,4,2,1,4,Leadership Development,Internal,Incomplete,3,$967 ,43
3009,6/2/2019,Post Graduate,Production Technician I,Active,Part-Time,Zone C,Part-Time,Production       ,Billable Consultants,Massachusetts,Male,White,Married,Fully Meets,2,1,2,4,Leadership Development,Internal,Incomplete,4,$638 ,22
3013,5/18/2019,Masters,Production Technician I,Active,Full-Time,Zone C,Full-Time,Production       ,Splicing,Massachusetts,Female,Asian,Widowed,PIP,1,5,2,4,Leadership Development,Internal,Incomplete,4,$776 ,37
3014,11/23/2022,Diplomas,Production Technician I,Active,Contract,Zone B,Temporary,Production       ,Field Operations,Massachusetts,Male,Hispanic,Single,PIP,2,3,4,2,Leadership Development,Internal,Completed,3,$326 ,55
3015,12/2/2020,Masters,Production Technician I,Active,Part-Time,Zone C,Part-Time,Production       ,General - Sga,Massachusetts,Male,Hispanic,Single,PIP,2,5,5,5,Customer Service,External,Completed,1,$109 ,44
3016,1/5/2022,Doctorate,Production Technician I,Active,Part-Time,Zone A,Part-Time,Production       ,Finance & Accounting,Massachusetts,Male,Black,Widowed,PIP,4,3,1,2,Communication Skills,Internal,Completed,4,$551 ,22
3017,4/16/2023,Masters,Production Technician I,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,Massachusetts,Female,Other,Divorced,PIP,5,3,5,3,Technical Skills,Internal,Incomplete,4,$796 ,29
3018,10/10/2020,Post Graduate,Production Technician I,Active,Contract,Zone C,Part-Time,Production       ,Project Management - Con,Massachusetts,Female,Black,Widowed,PIP,2,1,1,4,Communication Skills,External,Passed,1,$980 ,46
3019,4/15/2022,Post Graduate,Production Technician I,Active,Contract,Zone B,Full-Time,Production       ,Finance & Accounting,Massachusetts,Female,Asian,Married,PIP,2,3,4,2,Technical Skills,External,Failed,1,$155 ,43
3020,7/25/2023,Doctorate,Production Technician I,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,Massachusetts,Male,Black,Widowed,PIP,2,2,5,1,Project Management,External,Completed,2,$368 ,79
3021,8/31/2020,Diplomas,Production Technician I,Active,Contract,Zone A,Temporary,Production       ,Wireline Construction,Massachusetts,Male,Other,Single,PIP,2,5,3,4,Customer Service,External,Passed,3,$116 ,33
3022,10/10/2018,Bachelors,Production Technician I,Active,Full-Time,Zone C,Full-Time,Production       ,Splicing,Massachusetts,Male,Other,Married,PIP,1,2,2,3,Communication Skills,External,Completed,3,$849 ,42
3023,1/15/2019,Post Graduate,Production Technician II,Terminated,Contract,Zone B,Part-Time,Production       ,General - Con,Massachusetts,Female,Black,Widowed,PIP,2,3,5,3,Project Management,Internal,Passed,5,$322 ,61
3024,12/26/2021,Masters,Production Technician II,Active,Contract,Zone A,Full-Time,Production       ,Project Management - Con,Massachusetts,Female,Hispanic,Widowed,Fully Meets,2,4,5,5,Technical Skills,External,Passed,4,$957 ,59
3025,5/23/2022,Bachelors,Production Technician II,Active,Contract,Zone C,Temporary,Production       ,Project Management - Con,Massachusetts,Female,Black,Married,Fully Meets,1,3,4,5,Communication Skills,External,Incomplete,3,$178 ,23
3026,8/23/2022,Bachelors,Production Technician II,Active,Contract,Zone C,Part-Time,Production       ,Project Management - Con,Massachusetts,Female,Asian,Divorced,Fully Meets,2,3,2,4,Customer Service,External,Passed,3,$864 ,79
3027,5/27/2023,Diplomas,Production Technician II,Active,Part-Time,Zone A,Full-Time,Production       ,General - Eng,Massachusetts,Female,White,Single,Fully Meets,5,3,2,4,Communication Skills,External,Incomplete,4,$707 ,80
3028,8/10/2018,Diplomas,Production Technician II,Terminated,Contract,Zone B,Temporary,Production       ,Engineers,Massachusetts,Female,Asian,Married,Fully Meets,2,5,4,1,Communication Skills,Internal,Completed,4,$690 ,18
3029,10/24/2021,Post Graduate,Production Technician II,Active,Contract,Zone C,Full-Time,Production       ,Finance & Accounting,Massachusetts,Female,Asian,Widowed,Fully Meets,4,1,1,3,Project Management,External,Incomplete,1,$722 ,62
3030,7/5/2022,Masters,Production Technician II,Active,Full-Time,Zone C,Part-Time,Production       ,Wireline Construction,Massachusetts,Female,White,Single,Fully Meets,1,2,2,5,Technical Skills,Internal,Passed,2,$287 ,69
3031,1/22/2022,Diplomas,Production Technician I,Active,Contract,Zone B,Temporary,Production       ,Project Management - Con,Massachusetts,Male,Asian,Married,Fully Meets,1,2,3,2,Technical Skills,External,Incomplete,2,$783 ,62
3034,10/16/2021,Masters,Production Technician I,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,Massachusetts,Female,White,Single,Fully Meets,2,1,4,2,Leadership Development,Internal,Passed,2,$948 ,54
3035,6/14/2019,Bachelors,Production Technician I,Active,Contract,Zone C,Temporary,Production       ,Engineers,Massachusetts,Female,Other,Divorced,Fully Meets,1,2,4,5,Customer Service,Internal,Completed,1,$498 ,69
3036,7/5/2020,Bachelors,Production Technician I,Active,Full-Time,Zone B,Temporary,Production       ,Technology / It,Massachusetts,Female,White,Widowed,Fully Meets,2,1,4,2,Technical Skills,Internal,Failed,3,$516 ,63
3037,3/2/2020,Diplomas,Production Technician I,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,Massachusetts,Male,Asian,Married,Fully Meets,4,3,4,2,Leadership Development,Internal,Failed,5,$375 ,31
3038,11/11/2020,Bachelors,Production Technician I,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,Massachusetts,Male,White,Divorced,Fully Meets,2,5,5,5,Customer Service,Internal,Incomplete,5,$244 ,65
3039,12/22/2019,Masters,Production Technician I,Active,Contract,Zone B,Temporary,Production       ,Project Management - Con,Massachusetts,Female,Other,Single,Fully Meets,5,4,2,1,Leadership Development,Internal,Completed,2,$131 ,53
3040,12/14/2020,Doctorate,Production Technician I,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,Massachusetts,Female,White,Divorced,Fully Meets,5,5,1,4,Technical Skills,Internal,Passed,5,$321 ,36
3041,6/20/2020,Diplomas,Production Technician I,Active,Contract,Zone C,Full-Time,Production       ,General - Con,Massachusetts,Female,White,Single,Fully Meets,2,5,5,4,Project Management,Internal,Completed,4,$355 ,20
3042,6/9/2023,Masters,Production Technician I,Active,Contract,Zone B,Temporary,Production       ,Fielders,Massachusetts,Female,White,Widowed,Exceeds,4,4,1,2,Technical Skills,Internal,Incomplete,2,$514 ,62
3043,9/25/2022,Masters,Production Technician I,Active,Contract,Zone C,Full-Time,Production       ,Catv,Massachusetts,Male,Black,Widowed,Exceeds,2,5,3,3,Customer Service,External,Completed,5,$658 ,59
3044,8/26/2020,Doctorate,Production Technician I,Active,Contract,Zone B,Part-Time,Production       ,General - Con,Massachusetts,Male,White,Single,Exceeds,2,1,1,3,Leadership Development,Internal,Passed,2,$644 ,54
3045,8/28/2019,Post Graduate,Production Technician I,Active,Full-Time,Zone C,Temporary,Production       ,General - Eng,Massachusetts,Male,Other,Single,Exceeds,2,5,4,1,Communication Skills,External,Incomplete,2,$291 ,51
3046,6/2/2023,Diplomas,Production Technician II,Terminated,Part-Time,Zone A,Full-Time,Production       ,Wireline Construction,Massachusetts,Female,Other,Single,Exceeds,4,2,5,3,Communication Skills,Internal,Passed,2,$768 ,40
3047,9/12/2018,Diplomas,Production Technician II,Active,Full-Time,Zone C,Full-Time,Production       ,Engineers,Massachusetts,Female,White,Married,Exceeds,5,4,2,1,Customer Service,External,Passed,1,$508 ,53
3048,7/15/2023,Post Graduate,Production Technician II,Active,Contract,Zone B,Part-Time,Production       ,Isp,Massachusetts,Female,White,Married,Fully Meets,2,2,2,3,Customer Service,Internal,Completed,2,$920 ,45
3049,7/2/2023,Diplomas,Production Technician II,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,Massachusetts,Female,Asian,Married,Fully Meets,4,5,3,2,Project Management,External,Incomplete,4,$511 ,75
3050,2/10/2020,Diplomas,Production Technician II,Active,Contract,Zone C,Full-Time,Production       ,Splicing,Massachusetts,Female,White,Single,Fully Meets,4,1,3,4,Project Management,External,Completed,2,$826 ,50
3051,8/27/2021,Masters,Production Technician II,Terminated,Contract,Zone B,Temporary,Production       ,Underground,Massachusetts,Female,Asian,Widowed,Fully Meets,5,3,5,5,Leadership Development,External,Incomplete,1,$992 ,49
3052,1/25/2020,Post Graduate,Production Technician II,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,Massachusetts,Female,White,Single,Fully Meets,5,5,1,3,Technical Skills,External,Incomplete,3,$825 ,72
3053,3/26/2020,Masters,Production Technician II,Active,Part-Time,Zone A,Full-Time,Production       ,General - Con,Massachusetts,Female,Asian,Widowed,Fully Meets,2,2,1,3,Communication Skills,External,Failed,2,$588 ,62
3054,10/23/2020,Bachelors,Production Technician I,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,Massachusetts,Male,White,Married,Fully Meets,1,5,5,2,Leadership Development,External,Incomplete,5,$145 ,71
3056,6/21/2022,Post Graduate,Production Technician I,Active,Part-Time,Zone A,Temporary,Production       ,Wireless,Massachusetts,Female,Other,Divorced,Fully Meets,5,5,5,2,Communication Skills,External,Passed,1,$536 ,79
3059,3/28/2021,Masters,Production Technician I,Active,Part-Time,Zone A,Temporary,Production       ,Project Management - Con,Massachusetts,Female,White,Widowed,Fully Meets,1,2,1,3,Communication Skills,External,Completed,1,$164 ,49
3060,8/29/2020,Bachelors,Production Technician I,Active,Part-Time,Zone A,Part-Time,Production       ,Yard (Material Handling),Massachusetts,Male,Asian,Widowed,Fully Meets,2,5,2,4,Customer Service,Internal,Failed,3,$166 ,69
3061,1/3/2023,Doctorate,Production Technician I,Active,Part-Time,Zone C,Full-Time,Production       ,Wireline Construction,Massachusetts,Male,Other,Married,Fully Meets,4,5,1,3,Technical Skills,External,Incomplete,5,$603 ,67
3062,11/28/2022,Diplomas,Production Technician I,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,Massachusetts,Female,Asian,Divorced,Fully Meets,1,3,4,1,Leadership Development,Internal,Passed,1,$313 ,35
3063,12/22/2021,Masters,Production Technician I,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,Massachusetts,Female,Other,Widowed,Fully Meets,5,1,5,1,Project Management,External,Failed,3,$768 ,38
3064,7/8/2023,Bachelors,Production Technician I,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,Massachusetts,Female,Other,Divorced,Fully Meets,4,2,2,5,Project Management,Internal,Incomplete,5,$166 ,61
3065,4/21/2021,Diplomas,Production Technician I,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,Massachusetts,Female,Black,Divorced,Fully Meets,4,3,1,2,Project Management,Internal,Incomplete,1,$997 ,45
3066,7/28/2022,Masters,Production Technician I,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,Massachusetts,Male,Hispanic,Divorced,Fully Meets,1,5,4,1,Communication Skills,External,Failed,3,$259 ,55
3067,11/5/2019,Post Graduate,Production Technician I,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,Massachusetts,Male,Hispanic,Single,Fully Meets,4,3,1,2,Communication Skills,External,Completed,1,$483 ,37
3068,5/22/2022,Doctorate,Production Technician I,Terminated,Full-Time,Zone A,Temporary,Production       ,Finance & Accounting,Massachusetts,Male,Asian,Single,Fully Meets,5,3,2,1,Customer Service,External,Completed,3,$262 ,75
3069,10/19/2019,Masters,Production Technician II,Active,Full-Time,Zone A,Temporary,Production       ,General - Con,Massachusetts,Female,White,Married,Fully Meets,4,1,2,3,Technical Skills,External,Incomplete,1,$767 ,20
3070,12/25/2019,Doctorate,Production Technician II,Active,Full-Time,Zone C,Temporary,Production       ,Wireline Construction,Massachusetts,Female,White,Divorced,Fully Meets,1,1,5,4,Communication Skills,External,Failed,5,$849 ,47
3071,11/4/2022,Diplomas,Production Technician II,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,Massachusetts,Female,Black,Married,Fully Meets,2,1,4,2,Project Management,External,Incomplete,4,$647 ,66
3072,4/26/2023,Doctorate,Production Technician II,Active,Full-Time,Zone B,Part-Time,Production       ,Wireless,Massachusetts,Female,Asian,Divorced,Fully Meets,1,2,4,1,Project Management,Internal,Failed,1,$231 ,37
3073,10/26/2022,Doctorate,Production Technician II,Terminated,Contract,Zone A,Part-Time,Production       ,General - Con,Massachusetts,Female,Black,Single,Fully Meets,4,2,3,5,Customer Service,Internal,Completed,1,$681 ,35
3074,7/14/2020,Bachelors,Production Technician II,Terminated,Contract,Zone A,Full-Time,Production       ,Splicing,Massachusetts,Female,Hispanic,Single,Fully Meets,1,1,3,2,Leadership Development,Internal,Passed,1,$357 ,57
3075,3/12/2023,Bachelors,Production Technician II,Active,Full-Time,Zone B,Part-Time,Production       ,Fielders,Massachusetts,Female,Other,Single,Fully Meets,5,5,3,1,Leadership Development,External,Completed,4,$602 ,54
